county,precinct,office,district,party,candidate,votes,early_vote_south,absentee,provisional,election_day,early_vote_north
Arkansas,STUTTGART WARD 2,Auditor of State,,REP,Auditor Andrea Lea,649,0,8,0,169,472
Arkansas,STUTTGART WARD 3,Auditor of State,,REP,Auditor Andrea Lea,732,0,6,0,211,515
Arkansas,MCFALL,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0,0
Arkansas,CROCKETT,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0,0
Arkansas,KEATON,Commissioner of State Lands,,LIB,T.J. Campbell,6,2,0,0,2,2
Arkansas,MILL BAYOU,Commissioner of State Lands,,LIB,T.J. Campbell,6,1,0,0,3,2
Arkansas,ALMYRA,Commissioner of State Lands,,LIB,T.J. Campbell,2,0,0,0,1,1
Arkansas,PRAIRIE,Commissioner of State Lands,,LIB,T.J. Campbell,2,0,0,0,2,0
Arkansas,LAGRUE,Commissioner of State Lands,,LIB,T.J. Campbell,14,12,1,0,1,0
Arkansas,ST. CHARLES,Commissioner of State Lands,,LIB,T.J. Campbell,1,1,0,0,0,0
Arkansas,CHESTER,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,0,0,1,0
Arkansas,ARKANSAS,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0,0
Arkansas,STANLEY,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,0,0,1,0
Arkansas,GILLETT WARD 1,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0,0
Arkansas,GILLETT WARD 2,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0,0
Arkansas,GILLETT WARD 3,Commissioner of State Lands,,LIB,T.J. Campbell,2,1,0,0,1,0
Arkansas,PT DELUCE,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0,0
Arkansas,BAYOU METO,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,0,0,0,1
Arkansas,MORRIS,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,0,0,0,1
Arkansas,GUM POND,Commissioner of State Lands,,LIB,T.J. Campbell,3,0,0,0,1,2
Arkansas,BARTON,Commissioner of State Lands,,LIB,T.J. Campbell,3,0,0,0,0,3
Arkansas,HENTON,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,0,0,0,1
Arkansas,BREWER,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0,0
Arkansas,GARLAND,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0,0
Arkansas,HUMPHREY WARD 1,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0,0
Arkansas,HUMPHREY WARD 3,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,0,0,1,0
Arkansas,DEWITT WARD 1,Commissioner of State Lands,,LIB,T.J. Campbell,3,0,0,0,3,0
Arkansas,DEWITT WARD 2,Commissioner of State Lands,,LIB,T.J. Campbell,7,3,0,0,4,0
Arkansas,DEWITT WARD 3,Commissioner of State Lands,,LIB,T.J. Campbell,9,6,0,0,3,0
Arkansas,STUTTGART WARD 1,Commissioner of State Lands,,LIB,T.J. Campbell,19,0,0,0,7,12
Arkansas,STUTTGART WARD 2,Commissioner of State Lands,,LIB,T.J. Campbell,14,0,0,0,4,10
Arkansas,STUTTGART WARD 3,Commissioner of State Lands,,LIB,T.J. Campbell,26,0,0,0,7,19
Arkansas,MCFALL,Commissioner of State Lands,,REP,Tommy Land,23,0,0,0,7,16
Arkansas,CROCKETT,Commissioner of State Lands,,REP,Tommy Land,29,10,0,0,17,2
Arkansas,KEATON,Commissioner of State Lands,,REP,Tommy Land,143,30,3,0,51,59
Arkansas,MILL BAYOU,Commissioner of State Lands,,REP,Tommy Land,64,4,1,0,47,12
Arkansas,ALMYRA,Commissioner of State Lands,,REP,Tommy Land,72,8,0,0,58,6
Arkansas,PRAIRIE,Commissioner of State Lands,,REP,Tommy Land,108,61,1,0,46,0
Arkansas,LAGRUE,Commissioner of State Lands,,REP,Tommy Land,267,192,0,0,74,1
Arkansas,ST. CHARLES,Commissioner of State Lands,,REP,Tommy Land,56,17,0,0,39,0
Arkansas,CHESTER,Commissioner of State Lands,,REP,Tommy Land,60,26,0,0,34,0
Arkansas,ARKANSAS,Commissioner of State Lands,,REP,Tommy Land,20,8,1,0,11,0
Arkansas,STANLEY,Commissioner of State Lands,,REP,Tommy Land,2,0,0,0,2,0
Arkansas,GILLETT WARD 1,Commissioner of State Lands,,REP,Tommy Land,46,11,0,0,35,0
Arkansas,GILLETT WARD 2,Commissioner of State Lands,,REP,Tommy Land,69,18,0,0,51,0
Arkansas,GILLETT WARD 3,Commissioner of State Lands,,REP,Tommy Land,22,5,0,0,17,0
Arkansas,PT DELUCE,Commissioner of State Lands,,REP,Tommy Land,70,46,0,0,24,0
Arkansas,BAYOU METO,Commissioner of State Lands,,REP,Tommy Land,49,32,0,0,13,4
Arkansas,MORRIS,Commissioner of State Lands,,REP,Tommy Land,64,1,0,0,29,34
Arkansas,GUM POND,Commissioner of State Lands,,REP,Tommy Land,84,0,0,0,30,54
Arkansas,BARTON,Commissioner of State Lands,,REP,Tommy Land,45,2,0,0,22,21
Arkansas,HENTON,Commissioner of State Lands,,REP,Tommy Land,57,3,0,0,40,14
Arkansas,BREWER,Commissioner of State Lands,,REP,Tommy Land,7,3,1,0,1,2
Arkansas,GARLAND,Commissioner of State Lands,,REP,Tommy Land,49,12,1,0,18,18
Arkansas,HUMPHREY WARD 1,Commissioner of State Lands,,REP,Tommy Land,13,0,0,0,12,1
Arkansas,HUMPHREY WARD 3,Commissioner of State Lands,,REP,Tommy Land,9,0,0,0,8,1
Arkansas,DEWITT WARD 1,Commissioner of State Lands,,REP,Tommy Land,45,27,0,0,18,0
Arkansas,DEWITT WARD 2,Commissioner of State Lands,,REP,Tommy Land,150,93,3,0,49,5
Arkansas,DEWITT WARD 3,Commissioner of State Lands,,REP,Tommy Land,244,162,4,0,78,0
Arkansas,STUTTGART WARD 1,Commissioner of State Lands,,REP,Tommy Land,146,0,2,0,35,109
Arkansas,STUTTGART WARD 2,Commissioner of State Lands,,REP,Tommy Land,548,0,6,0,145,397
Arkansas,STUTTGART WARD 3,Commissioner of State Lands,,REP,Tommy Land,595,0,3,0,181,411
Arkansas,MCFALL,Commissioner of State Lands,,DEM,Larry Williams,9,0,0,0,4,5
Arkansas,CROCKETT,Commissioner of State Lands,,DEM,Larry Williams,12,7,0,0,4,1
Arkansas,KEATON,Commissioner of State Lands,,DEM,Larry Williams,66,15,0,0,17,34
Arkansas,MILL BAYOU,Commissioner of State Lands,,DEM,Larry Williams,11,0,0,0,8,3
Arkansas,ALMYRA,Commissioner of State Lands,,DEM,Larry Williams,8,1,0,0,7,0
Arkansas,PRAIRIE,Commissioner of State Lands,,DEM,Larry Williams,28,12,0,0,16,0
Arkansas,LAGRUE,Commissioner of State Lands,,DEM,Larry Williams,52,42,0,0,10,0
Arkansas,ST. CHARLES,Commissioner of State Lands,,DEM,Larry Williams,5,2,0,0,3,0
Arkansas,CHESTER,Commissioner of State Lands,,DEM,Larry Williams,12,4,0,0,8,0
Arkansas,ARKANSAS,Commissioner of State Lands,,DEM,Larry Williams,15,10,0,0,5,0
Arkansas,STANLEY,Commissioner of State Lands,,DEM,Larry Williams,4,2,0,0,2,0
Arkansas,GILLETT WARD 1,Commissioner of State Lands,,DEM,Larry Williams,22,3,0,0,19,0
Arkansas,GILLETT WARD 2,Commissioner of State Lands,,DEM,Larry Williams,24,9,1,0,14,0
Arkansas,GILLETT WARD 3,Commissioner of State Lands,,DEM,Larry Williams,25,4,0,0,21,0
Arkansas,PT DELUCE,Commissioner of State Lands,,DEM,Larry Williams,8,5,0,0,3,0
Arkansas,BAYOU METO,Commissioner of State Lands,,DEM,Larry Williams,9,7,0,0,1,1
Arkansas,MORRIS,Commissioner of State Lands,,DEM,Larry Williams,11,0,0,0,4,7
Arkansas,GUM POND,Commissioner of State Lands,,DEM,Larry Williams,19,0,1,0,5,13
Arkansas,BARTON,Commissioner of State Lands,,DEM,Larry Williams,6,0,0,0,2,4
Arkansas,HENTON,Commissioner of State Lands,,DEM,Larry Williams,16,0,0,0,8,8
Arkansas,BREWER,Commissioner of State Lands,,DEM,Larry Williams,4,1,0,0,2,1
Arkansas,GARLAND,Commissioner of State Lands,,DEM,Larry Williams,9,4,0,0,2,3
Arkansas,HUMPHREY WARD 1,Commissioner of State Lands,,DEM,Larry Williams,41,0,0,0,38,3
Arkansas,HUMPHREY WARD 3,Commissioner of State Lands,,DEM,Larry Williams,8,0,0,0,7,1
Arkansas,DEWITT WARD 1,Commissioner of State Lands,,DEM,Larry Williams,101,53,1,0,46,1
Arkansas,DEWITT WARD 2,Commissioner of State Lands,,DEM,Larry Williams,71,44,3,0,24,0
Arkansas,DEWITT WARD 3,Commissioner of State Lands,,DEM,Larry Williams,74,38,2,0,33,1
Arkansas,STUTTGART WARD 1,Commissioner of State Lands,,DEM,Larry Williams,412,0,5,0,123,284
Arkansas,STUTTGART WARD 2,Commissioner of State Lands,,DEM,Larry Williams,299,0,4,0,92,203
Arkansas,STUTTGART WARD 3,Commissioner of State Lands,,DEM,Larry Williams,272,0,8,0,72,192
Arkansas,CROCKETT,State Representative District 12,,DEM,Representative Chris Richey,13,7,0,0,5,1
Arkansas,PRAIRIE,State Representative District 12,,DEM,Representative Chris Richey,29,11,0,0,18,0
Arkansas,ST. CHARLES,State Representative District 12,,DEM,Representative Chris Richey,6,2,0,0,4,0
Arkansas,CHESTER,State Representative District 12,,DEM,Representative Chris Richey,14,3,0,0,11,0
Arkansas,ARKANSAS,State Representative District 12,,DEM,Representative Chris Richey,12,8,0,0,4,0
Arkansas,STANLEY,State Representative District 12,,DEM,Representative Chris Richey,4,2,0,0,2,0
Arkansas,GILLETT WARD 1,State Representative District 12,,DEM,Representative Chris Richey,24,3,0,0,21,0
Arkansas,GILLETT WARD 2,State Representative District 12,,DEM,Representative Chris Richey,25,7,1,0,17,0
Arkansas,GILLETT WARD 3,State Representative District 12,,DEM,Representative Chris Richey,26,7,0,0,19,0
Arkansas,BAYOU METO,State Representative District 12,,DEM,Representative Chris Richey,12,8,0,0,1,3
Arkansas,CROCKETT,State Representative District 12,,REP,Jason Dobson,28,10,0,0,16,2
Arkansas,PRAIRIE,State Representative District 12,,REP,Jason Dobson,109,62,1,0,46,0
Arkansas,ST. CHARLES,State Representative District 12,,REP,Jason Dobson,56,18,0,0,38,0
Arkansas,CHESTER,State Representative District 12,,REP,Jason Dobson,60,27,0,0,33,0
Arkansas,ARKANSAS,State Representative District 12,,REP,Jason Dobson,20,8,1,0,11,0
Arkansas,STANLEY,State Representative District 12,,REP,Jason Dobson,3,0,0,0,3,0
Arkansas,GILLETT WARD 1,State Representative District 12,,REP,Jason Dobson,43,11,0,0,32,0
Arkansas,GILLETT WARD 2,State Representative District 12,,REP,Jason Dobson,68,20,0,0,48,0
Arkansas,GILLETT WARD 3,State Representative District 12,,REP,Jason Dobson,26,4,0,0,22,0
Arkansas,BAYOU METO,State Representative District 12,,REP,Jason Dobson,48,32,0,0,13,3
Arkansas,MCFALL,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,28,0,0,0,10,18
Arkansas,CROCKETT,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,40,17,0,0,20,3
Arkansas,KEATON,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,203,43,3,0,68,89
Arkansas,MILL BAYOU,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,74,6,1,0,52,15
Arkansas,ALMYRA,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,78,9,0,0,64,5
Arkansas,PRAIRIE,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,123,62,1,0,60,0
Arkansas,LAGRUE,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,307,226,1,0,79,1
Arkansas,ST. CHARLES,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,54,16,0,0,38,0
Arkansas,CHESTER,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,69,28,0,0,41,0
Arkansas,ARKANSAS,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,34,17,1,0,16,0
Arkansas,STANLEY,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,7,2,0,0,5,0
Arkansas,GILLETT WARD 1,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,64,14,0,0,50,0
Arkansas,GILLETT WARD 2,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,85,24,1,0,60,0
Arkansas,GILLETT WARD 3,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,50,11,0,0,39,0
Arkansas,PT DELUCE,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,72,49,0,0,23,0
Arkansas,BAYOU METO,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,56,36,0,0,14,6
Arkansas,MORRIS,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,67,1,0,0,30,36
Arkansas,GUM POND,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,96,0,1,0,31,64
Arkansas,BARTON,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,43,2,0,0,17,24
Arkansas,HENTON,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,62,2,0,0,41,19
Arkansas,BREWER,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,9,3,1,0,3,2
Arkansas,GARLAND,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,54,15,0,0,19,20
Arkansas,HUMPHREY WARD 1,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,51,0,0,0,47,4
Arkansas,HUMPHREY WARD 3,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,17,0,0,0,15,2
Arkansas,DEWITT WARD 1,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,148,82,1,0,64,1
Arkansas,DEWITT WARD 2,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,217,137,6,0,69,5
Arkansas,DEWITT WARD 3,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,296,184,4,0,107,1
Arkansas,STUTTGART WARD 1,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,554,0,6,0,158,390
Arkansas,STUTTGART WARD 2,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,796,0,9,0,230,557
Arkansas,STUTTGART WARD 3,Arkansas County Circuit Clerk,,DEM,Sarah Merchant,836,0,11,0,241,584
Arkansas,MCFALL,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,18,0,0,0,5,13
Arkansas,CROCKETT,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,26,14,0,0,11,1
Arkansas,KEATON,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,113,22,1,0,34,56
Arkansas,MILL BAYOU,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,37,4,0,0,21,12
Arkansas,ALMYRA,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,50,7,0,0,39,4
Arkansas,PRAIRIE,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,72,42,1,0,29,0
Arkansas,LAGRUE,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,207,154,0,0,53,0
Arkansas,ST. CHARLES,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,35,10,0,0,25,0
Arkansas,CHESTER,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,48,17,0,0,31,0
Arkansas,ARKANSAS,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,22,11,1,0,10,0
Arkansas,STANLEY,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,6,2,0,0,4,0
Arkansas,GILLETT WARD 1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,48,9,0,0,39,0
Arkansas,GILLETT WARD 2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,52,11,0,0,41,0
Arkansas,GILLETT WARD 3,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,34,7,0,0,27,0
Arkansas,PT DELUCE,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,37,23,0,0,14,0
Arkansas,BAYOU METO,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,27,15,0,0,10,2
Arkansas,MORRIS,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,35,0,0,0,10,25
Arkansas,GUM POND,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,60,0,1,0,23,36
Arkansas,BARTON,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,29,1,0,0,13,15
Arkansas,HENTON,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,42,3,0,0,28,11
Arkansas,BREWER,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,5,3,0,0,1,1
Arkansas,GARLAND,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,29,12,0,0,5,12
Arkansas,HUMPHREY WARD 1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,30,0,0,0,27,3
Arkansas,HUMPHREY WARD 3,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,9,0,0,0,8,1
Arkansas,DEWITT WARD 1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,90,48,0,0,42,0
Arkansas,DEWITT WARD 2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,131,76,5,0,46,4
Arkansas,DEWITT WARD 3,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,180,118,2,0,59,1
Arkansas,STUTTGART WARD 1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,327,0,4,0,94,229
Arkansas,STUTTGART WARD 2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,493,0,6,0,141,346
Arkansas,STUTTGART WARD 3,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,525,0,5,0,143,377
Arkansas,MCFALL,State Supreme Court Associate Justice Position 3,,NON,David Sterling,10,0,0,0,5,5
Arkansas,CROCKETT,State Supreme Court Associate Justice Position 3,,NON,David Sterling,14,3,0,0,9,2
Arkansas,KEATON,State Supreme Court Associate Justice Position 3,,NON,David Sterling,94,22,2,0,34,36
Arkansas,MILL BAYOU,State Supreme Court Associate Justice Position 3,,NON,David Sterling,40,1,1,0,33,5
Arkansas,ALMYRA,State Supreme Court Associate Justice Position 3,,NON,David Sterling,28,2,0,0,24,2
Arkansas,PRAIRIE,State Supreme Court Associate Justice Position 3,,NON,David Sterling,62,30,0,0,32,0
Arkansas,LAGRUE,State Supreme Court Associate Justice Position 3,,NON,David Sterling,114,84,1,0,28,1
Arkansas,ST. CHARLES,State Supreme Court Associate Justice Position 3,,NON,David Sterling,25,8,0,0,17,0
Arkansas,CHESTER,State Supreme Court Associate Justice Position 3,,NON,David Sterling,24,12,0,0,12,0
Arkansas,ARKANSAS,State Supreme Court Associate Justice Position 3,,NON,David Sterling,11,6,0,0,5,0
Arkansas,STANLEY,State Supreme Court Associate Justice Position 3,,NON,David Sterling,1,0,0,0,1,0
Arkansas,GILLETT WARD 1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,15,4,0,0,11,0
Arkansas,GILLETT WARD 2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,40,16,1,0,23,0
Arkansas,GILLETT WARD 3,State Supreme Court Associate Justice Position 3,,NON,David Sterling,14,4,0,0,10,0
Arkansas,PT DELUCE,State Supreme Court Associate Justice Position 3,,NON,David Sterling,34,24,0,0,10,0
Arkansas,BAYOU METO,State Supreme Court Associate Justice Position 3,,NON,David Sterling,31,23,0,0,4,4
Arkansas,MORRIS,State Supreme Court Associate Justice Position 3,,NON,David Sterling,38,1,0,0,21,16
Arkansas,GUM POND,State Supreme Court Associate Justice Position 3,,NON,David Sterling,40,0,0,0,10,30
Arkansas,BARTON,State Supreme Court Associate Justice Position 3,,NON,David Sterling,22,1,0,0,10,11
Arkansas,HENTON,State Supreme Court Associate Justice Position 3,,NON,David Sterling,31,0,0,0,19,12
Arkansas,BREWER,State Supreme Court Associate Justice Position 3,,NON,David Sterling,6,1,1,0,2,2
Arkansas,GARLAND,State Supreme Court Associate Justice Position 3,,NON,David Sterling,29,5,1,0,14,9
Arkansas,HUMPHREY WARD 1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,20,0,0,0,19,1
Arkansas,HUMPHREY WARD 3,State Supreme Court Associate Justice Position 3,,NON,David Sterling,9,0,0,0,8,1
Arkansas,DEWITT WARD 1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,49,29,0,0,19,1
Arkansas,DEWITT WARD 2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,80,52,1,0,26,1
Arkansas,DEWITT WARD 3,State Supreme Court Associate Justice Position 3,,NON,David Sterling,134,81,4,0,49,0
Arkansas,STUTTGART WARD 1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,204,0,2,0,55,147
Arkansas,STUTTGART WARD 2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,332,0,5,0,91,236
Arkansas,STUTTGART WARD 3,State Supreme Court Associate Justice Position 3,,NON,David Sterling,341,0,5,0,106,230
Arkansas,MCFALL,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,26,0,0,0,9,17
Arkansas,CROCKETT,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,38,14,0,0,21,3
Arkansas,KEATON,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,140,33,2,0,50,55
Arkansas,MILL BAYOU,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,63,5,0,0,48,10
Arkansas,ALMYRA,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,72,9,0,0,58,5
Arkansas,PRAIRIE,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,112,66,1,0,45,0
Arkansas,LAGRUE,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,273,203,1,0,68,1
Arkansas,ST. CHARLES,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,55,17,0,0,38,0
Arkansas,CHESTER,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,64,25,0,0,39,0
Arkansas,ARKANSAS,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,24,11,1,0,12,0
Arkansas,STANLEY,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,3,1,0,0,2,0
Arkansas,GILLETT WARD 1,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,48,12,0,0,36,0
Arkansas,GILLETT WARD 2,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,83,25,1,0,57,0
Arkansas,GILLETT WARD 3,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,34,7,0,0,27,0
Arkansas,PT DELUCE,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,68,47,0,0,21,0
Arkansas,BAYOU METO,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,51,34,0,0,14,3
Arkansas,MORRIS,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,60,1,0,0,22,37
Arkansas,GUM POND,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,77,0,1,0,24,52
Arkansas,BARTON,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,39,2,0,0,18,19
Arkansas,HENTON,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,56,3,0,0,38,15
Arkansas,BREWER,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,7,3,0,0,1,3
Arkansas,GARLAND,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,46,12,1,0,17,16
Arkansas,HUMPHREY WARD 1,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,19,0,0,0,18,1
Arkansas,HUMPHREY WARD 3,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,9,0,0,0,8,1
Arkansas,DEWITT WARD 1,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,67,38,0,0,28,1
Arkansas,DEWITT WARD 2,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,163,102,4,0,55,2
Arkansas,DEWITT WARD 3,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,264,170,5,0,88,1
Arkansas,STUTTGART WARD 1,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,153,0,2,0,31,120
Arkansas,STUTTGART WARD 2,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,488,0,7,0,130,351
Arkansas,STUTTGART WARD 3,Arkansas County Sheriff/Collector,,REP,Robert Todd Wright,560,0,4,0,151,405
Arkansas,MCFALL,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",6,0,0,0,2,4
Arkansas,CROCKETT,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",3,3,0,0,0,0
Arkansas,KEATON,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",74,15,1,0,20,38
Arkansas,MILL BAYOU,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",19,1,1,0,10,7
Arkansas,ALMYRA,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",10,1,0,0,8,1
Arkansas,PRAIRIE,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",26,6,0,0,20,0
Arkansas,LAGRUE,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",63,45,0,0,18,0
Arkansas,ST. CHARLES,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",5,1,0,0,4,0
Arkansas,CHESTER,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",8,4,0,0,4,0
Arkansas,ARKANSAS,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",11,7,0,0,4,0
Arkansas,STANLEY,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",4,1,0,0,3,0
Arkansas,GILLETT WARD 1,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",20,2,0,0,18,0
Arkansas,GILLETT WARD 2,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",10,2,0,0,8,0
Arkansas,GILLETT WARD 3,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",18,4,0,0,14,0
Arkansas,PT DELUCE,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",11,5,0,0,6,0
Arkansas,BAYOU METO,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",7,4,0,0,0,3
Arkansas,MORRIS,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",15,0,0,0,10,5
Arkansas,GUM POND,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",28,0,0,0,11,17
Arkansas,BARTON,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",13,0,0,0,4,9
Arkansas,HENTON,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",18,0,0,0,10,8
